Petfinder-ID,Name,Size,Gender,Age,Color,Breed
69757984,James - No Longer Accepting Applications,Medium,Male,Baby,Black,Newfoundland
69757985,Camilla,Medium,Female,Adult,Brown,Bull Terrier
69757986,Ronan,Medium,Male,Young,Tricolor,Boxer
69757987,Shiloh,Large,Male,Baby,Brown,German Shepherd
69757989,Camilla&#39;s Rainbow Litter: Selena,Medium,Female,Baby,Tricolor,Bull Terrier
69757990,Finn,Medium,Male,Adult,Tricolor,Boxer
69757991,Kadie,Medium,Female,Young,Brown,Australian Shepherd
69757992,BeeBop,Medium,Female,Adult,Tricolor,Bulldog
69757992,BeeBop,Medium,Female,Adult,Tricolor,Bulldog
69757994,Boxcar Litter: Ruby,Large,Female,Baby,White,Great Pyrenees
69757996,Diesel,Medium,Male,Adult,Tricolor,Boxer
69757997,Clover (Cross Post),Medium,Female,Senior,White,Bull Terrier
69757998,Luna,Small,Female,Young,,Chihuahua
69757998,Luna,Small,Female,Young,,Chihuahua
69757999,Nova Lee,Medium,Female,Adult,Tricolor,Boxer
69758000,Nessa,Small,Female,Adult,White,Maltese
69758001,Mallory,Large,Female,Adult,,Belgian Sheepdog
69758002,Sydney,Small,Female,Adult,,Parson Russell Terrier
69758002,Sydney,Small,Female,Adult,,Parson Russell Terrier
69758003,Oscar Podrick,Large,Male,Adult,,German Shorthaired Pointer
69758005,Foxxy,Small,Female,Adult,Brown,Shiba Inu
69758006,Wyatt,Medium,Male,Young,,German Shepherd
69758006,Wyatt,Medium,Male,Young,,German Shepherd
69758007,Princess,Small,Female,Senior,Gray,Chihuahua
69758008,Luke (AKA Whiskey),Small,Male,Adult,White,Chihuahua
69758009,Martini,Small,Female,Adult,,Parson Russell Terrier
69758011,Fall Five Litter: Barley,Medium,Male,Baby,Tricolor,Boxer
69758012,Renzo,Large,Male,Young,Black,Mastiff
69758013,Pete,Small,Male,Senior,,Poodle
69758014,Strider,Medium,Male,Young,Tricolor,Labrador Retriever
69758016,Maize,Medium,Female,Young,Tricolor,Border Collie
69758017,Happy Litter: Mittens,Large,Female,Young,Tricolor,Great Pyrenees
69758018,Marla,Large,Female,Young,Tricolor,German Shepherd
69758019,Danny,Medium,Male,Young,Tricolor,Labrador Retriever
69758020,Shadowfax,Large,Male,Young,Tricolor,Labrador Retriever
69758022,Rocco,Medium,Male,Young,,Parson Russell Terrier
69758023,Brendan Ray,Small,Male,Baby,,Parson Russell Terrier
69758026,Matilda No Longer Accepting Applications,Medium,Female,Baby,Tricolor,Bulldog
69758028,Bruno,Small,Male,Young,,Yorkshire Terrier
69758029,Kiko,Medium,Female,Adult,,Australian Shepherd
69758030,Mia - adoption pending,Small,Female,Young,Black,Chihuahua
69758031,Castaways Litter: CoCo,Large,Male,Baby,Brindle,German Shepherd
69758032,Maisey,Large,Female,Senior,Tricolor,Labrador Retriever
69758033,Castaways Litter: Lyla,Large,Female,Baby,Tricolor,German Shepherd
69758034,Ruby,Large,Female,Young,Tricolor,Akita
69758037,Luke,Small,Male,Adult,,Yorkshire Terrier
69758038,Briar Rose,Small,Female,Baby,,Parson Russell Terrier
69758042,Chip,Small,Male,Young,,Chihuahua
69758043,Boxcar Litter: Dorathy,Large,Female,Baby,Tricolor,Great Pyrenees
69758044,Camilla&#39;s Rainbow Litter: Andrea - no longer accepting applications,Medium,Female,Baby,Tricolor,Bull Terrier
69758045,Shorty,Small,Male,Senior,Tricolor,Chihuahua
69758046,Nya (No Longer Accepting Applications),Large,Female,Young,Tricolor,Siberian Husky
69758047,Orion - No Longer Accepting Applications,Small,Male,Baby,,Shih Tzu
69758048,T8R (pronounced Tater),Small,Male,Adult,,Yorkshire Terrier
69758049,Dobbie,Medium,Female,Young,Tricolor,Pointer
69758050,Boxcar Litter: Jefe,Large,Male,Baby,White,Great Pyrenees
69758051,Boxcar Litter: Starsky,Large,Male,Baby,Tricolor,Great Pyrenees
69758052,Eloise,Small,Female,Senior,White,Chihuahua
69758054,Camilla&#39;s Rainbow Litter: Regina,Medium,Female,Baby,Tricolor,Bull Terrier
69758055,Chappy,Medium,Male,Adult,Tricolor,Boxer
69758056,Duncan No Longer Accepting Applications,Medium,Male,Baby,Tricolor,Bulldog
69758062,Snowflake (Megan),Medium,Female,Baby,White,Australian Shepherd
69758063,Bardo,Medium,Male,Young,White,Boxer
69758067,Avery,Medium,Female,Adult,,Border Collie
69758069,Bandit,Large,Male,Baby,,Saint Bernard
69758072,Moses,Medium,Male,Baby,Brown,Dachshund
69758075,Barry,Large,Male,Baby,,Australian Shepherd
69758077,Lana,Large,Female,Baby,Black,Australian Shepherd
69758078,River,Large,Female,Baby,Yellow,Australian Shepherd
69758079,Ariel,Medium,Female,Baby,Tricolor,Dachshund
69758080,Fern,Large,Female,Baby,Red,Redbone Coonhound
69758081,Hudson,Large,Male,Young,Tricolor,Great Dane
69758083,Moe,Large,Male,Baby,Black,Labrador Retriever
69758085,Quinn,Medium,Female,Baby,Tricolor,Dachshund
69758087,Eden,Large,Female,Young,White,Bull Terrier
69758088,Luna,Large,Female,Adult,Black,Great Dane
69758089,Mocha,Large,Female,Baby,,Basset Hound
69758090,Titan,Large,Male,Young,Blue Merle,Great Dane
69758091,Yori,Large,Female,Young,,Mastiff
69758093,Ducky,Medium,Male,Adult,,Great Dane
69758094,Buzz,Large,Male,Baby,Black,Australian Shepherd
69758096,Kora,Medium,Female,Adult,,Great Dane
69758097,Dakota,Large,Female,Adult,,Great Dane
69758101,Chuck,Large,Male,Adult,Tricolor,Mastiff
69758102,Maybech,Medium,Male,Baby,Black,Parson Russell Terrier
69758105,Rocky,Large,Male,Baby,Yellow,Australian Shepherd
69758106,Angus,Large,Male,Adult,White,Great Pyrenees
69758107,Hillary,Medium,Female,Baby,Black,Great Dane
69758109,London,Large,Female,Baby,White,Great Pyrenees
69758110,Mama Mias Garden - Parsley,Large,Male,Baby,Black,Great Dane
69758113,Capri,Large,Female,Baby,Blue Merle,Great Dane
69758114,Cloud,Large,Female,Baby,Black,Bull Terrier
69758115,Odie,Large,Male,Adult,White,Great Pyrenees
69758116,Bolito,Large,Male,Adult,Black,Bull Terrier
69758117,Gage,Large,Male,Young,White,Great Dane
69758118,Gordo,Large,Male,Young,Yellow,Mastiff
69758121,Blue,Large,Male,Adult,Black,Great Dane
69758125,Rain,Medium,Female,Adult,,Doberman Pinscher
69758126,Wayland,Large,Male,Adult,Black,Great Dane
69758128,Doug,Large,Male,Baby,Yellow,Australian Shepherd
69758129,Duke,Large,Male,Adult,,Saint Bernard
69758133,Curly,Large,Male,Baby,Black,Labrador Retriever
69758134,Hawaii,Medium,Female,Baby,Brown,Dachshund
69758135,Mango,Large,Male,Adult,Black,Mastiff
69758136,Sasha,Large,Female,Baby,Tricolor,Puli
69758137,Uncaged Paws - Pearl Heart,Large,Female,Adult,Brown,Siberian Husky
69758138,Birdie,Large,Female,Adult,,Bulldog
69758140,Elsie,Large,Female,Adult,Yellow,Bulldog
69758141,Rosie,Large,Female,Baby,Black,Australian Shepherd
69758142,Tank,Large,Male,Adult,Yellow,Great Dane
69758143,Archie,Medium,Male,Baby,,Dachshund
69758144,Frenzy,Large,Male,Baby,Brindle,Boxer
69758145,Huck,Large,Male,Young,Tricolor,Great Dane
69758146,Kaia,Large,Female,Baby,Brown,Siberian Husky
69758149,Dumpling,Large,Male,Baby,White,Labrador Retriever
69758151,Stella,Large,Female,Baby,Yellow,Australian Shepherd
69758152,Storm,Medium,Female,Adult,,Doberman Pinscher
69758153,Orbit,Medium,Male,Baby,,Parson Russell Terrier
69758154,Luna D,Large,Female,Adult,Tricolor,Great Dane
69758159,Asa,Large,Male,Adult,,Cane Corso
69758162,Uncaged Paws - Belle Star,Large,Female,Adult,Tricolor,Bulldog
69758168,Loni,Large,Female,Baby,Tricolor,Puli
69758169,Ruby,Large,Female,Young,Brindle,Great Dane
69758171,Walley,Large,Male,Baby,,Greyhound
69758172,Baby Duke,Large,Male,Adult,Black,Great Dane
69758173,Elle,Medium,Female,Baby,Tricolor,Dachshund
69758174,Gigi,Large,Female,Senior,Yellow,Great Dane
69758177,Zeke,Large,Male,Baby,Brown,Labrador Retriever
69758180,Mercedes,Large,Female,Young,Brindle,Mastiff
69758188,Roxy,Large,Female,Senior,Yellow,Boxer
69758189,Beyla,Large,Female,Young,Blue Merle,Great Dane
69758190,Uncaged Paws - Calamity Jane,Large,Female,Adult,Brown,Doberman Pinscher
69758191,Harold,Large,Male,Senior,Tricolor,Boxer
69758192,Lucy,Large,Female,Baby,Yellow,Australian Shepherd
69758193,Marshmellow,Large,Male,Adult,Black,Great Dane
69758194,Sailor,Large,Male,Adult,Tricolor,Doberman Pinscher
69758195,Grace,Large,Female,Adult,,Bull Terrier
69758196,Rindi,Medium,Female,Adult,White,Parson Russell Terrier
69758197,Rylee,Large,Female,Young,Gray,Australian Cattle Dog
69758198,Uncaged Paws - Beth Dutton,Large,Female,Adult,Tricolor,Australian Shepherd
69758200,Kai,Large,Male,Adult,Blue Merle,Great Dane
69758201,Lager,Large,Male,Adult,Yellow,Great Dane
69758203,Clyde,Large,Male,Adult,Black,Great Dane
69758206,Nique,Large,Female,Baby,,Greyhound
69758208,Tankerbell,Large,Female,Adult,Brown,Ibizan Hound
69758209,Yuletide,Small,Male,Baby,White,Chihuahua
69758212,Gazelle,Large,Female,Young,Blue Merle,Great Dane
69758213,Oreo,Large,Male,Adult,Black,Great Dane
69758215,Bonnie,Large,Female,Adult,Black,Great Dane
69758217,Nova,Medium,Female,Baby,,Parson Russell Terrier
69758219,Uncaged Paws - Annie Oakley,Large,Female,Adult,Gray,Siberian Husky
69758222,Rasmus,Large,Male,Adult,White,Great Pyrenees
69758224,Stuffing,Large,Male,Baby,Black,Labrador Retriever
69758225,Parka,Small,Female,Baby,White,Chihuahua
69758227,Turkey,Large,Male,Baby,Black,Labrador Retriever
69758230,Sir Winston Chumsley,Medium,Male,Adult,,Bulldog
69758253,Noodle Soup,Small,Female,Young,Red,Cavalier King Charles Spaniel
69758257,Mary Culton,Small,Female,Baby,White,Bichon Frise
69758264,Mace,Large,Male,Adult,Tricolor,Australian Shepherd
69758276,Peregrina,Small,Female,Adult,Blue Merle,Poodle
69758283,Bella,Medium,Female,Adult,Brindle,Bull Terrier
69758284,Pibby,Medium,Male,Adult,Red,Bull Terrier
69758285,Baxter,Large,Male,Adult,Black,German Shepherd
69758289,Inky,Medium,Male,Adult,Black,Belgian Sheepdog
69758290,Gigi O’hera,Medium,Female,Adult,,Australian Shepherd
69758291,Desire Minter,Small,Female,Adult,Brown,Yorkshire Terrier
69758292,Speidini,Small,Female,Baby,Apricot,Cocker Spaniel
69758293,John Crackston,Small,Male,Adult,Black,Yorkshire Terrier
69758323,Willow,Medium,Female,Baby,Black,Australian Shepherd
69758324,Magnolia,Medium,Female,Baby,Black,Australian Shepherd
69758327,Agatha,Medium,Female,Baby,Black,Labrador Retriever
69758331,Reed,Large,Male,Adult,Apricot,Bull Terrier
69758339,Raya ,Large,Female,Young,Yellow,German Shepherd
69758341,Claire,Medium,Female,Baby,Black,Labrador Retriever
69758343,Opal,Medium,Female,Young,Brindle,Plott
69758346,Barry White,Large,Male,Adult,White,Great Pyrenees
69758350,Zack,Small,Male,Baby,,Parson Russell Terrier
69758356,SINGLE LADY,Medium,Female,Young,,Bulldog
69758359,RUDY,Large,Male,Young,,Bull Terrier
69758365,A694657,Large,Male,Young,,Mastiff
69758379,Reed,Large,Male,Adult,Apricot,Bull Terrier
69758381,Zoe,Medium,Female,Baby,Black,Labrador Retriever
69758383,Columbia,Medium,Male,Young,White,German Shepherd
69758389,Sally,Medium,Female,Adult,,Bull Terrier
69758395,Garbanzo,Medium,Male,Young,Black,Bull Terrier
69758399,Poppy,Medium,Female,Baby,Black,Labrador Retriever
69758404,Monk ,Medium,Male,Young,Gray,Poodle
69758428,Shiva,Medium,Female,Adult,,Chinese Shar Pei
69758430,Daphne,Medium,Female,Baby,,Ibizan Hound
69758432,Twinkle,Medium,Female,Adult,,Parson Russell Terrier
69758437,Adaline,Medium,Female,Baby,Black,Labrador Retriever
69758445,Dottie,Large,Female,Adult,White,Bull Terrier
69758446,Puppies,Medium,Male,Baby,Brindle,American English Coonhound
69758459,Luke Laker 56420,Large,Male,Adult,,Australian Shepherd
69758494,Luvbug,Medium,Female,Young,Brown,Labrador Retriever
69758496,Bear,Medium,Male,Young,Bicolor,Basenji
69758522,Frances,Medium,Female,Baby,Black,Labrador Retriever
69758524,Scoob-Do 56368,Medium,Male,Adult,,Labrador Retriever
69758525,Snowie,Large,Female,Baby,,Labrador Retriever
69758526,Molly Moo,Large,Female,Baby,,American English Coonhound
69758527,Maggie Moo,Large,Female,Baby,,American English Coonhound
69758529,Snuggles,Small,Male,Adult,Harlequin,Australian Cattle Dog
69758544,DRAKO,Large,Male,Adult,,Bull Terrier
69758545,ALFRED,Large,Male,Young,,German Shepherd
69758547,DEACON,Large,Male,Young,,Siberian Husky
69758556,TIBBY LOU,Medium,Female,Adult,,Greyhound
69758558,Valentine,Medium,Female,Young,Yellow,Bull Terrier
69758560,Ahsoka,Large,Female,Adult,Brown,Labrador Retriever
69758566,Charlie,Large,Male,Adult,Yellow,German Shepherd
69758571,Road Block,Medium,Female,Young,Yellow,American English Coonhound
69758573,Dobby,Medium,Male,Adult,Black,Boxer
69758577,Ragnar,Medium,Male,Young,Brindle,Bull Terrier
69758581,KIRBY ,Medium,Male,Baby,Brindle,Greyhound
69758582,Winton,Medium,Male,Adult,Black,Bull Terrier
69758587,Vincent Price,Small,Male,Baby,White,Maltese
69758588,Bear,Medium,Male,Adult,Brown,Labrador Retriever
69758599,Peewee,Small,Male,Adult,Harlequin,Australian Cattle Dog
69758626,Ham,Medium,Male,Young,Red,Golden Retriever
69758630,Willy Wonka,Medium,Male,Baby,,Poodle
69758632,Kevin,Small,Male,Adult,Yellow,American English Coonhound
69758655,Yeti,Medium,Male,Young,,Chihuahua
69758656,Red Heeler Pups,Medium,Female,Young,,Australian Cattle Dog
69758663,Casey,Medium,Female,Adult,Golden,Bull Terrier
69758674,Tiny Tim 56448,Medium,Male,Young,,Australian Cattle Dog
69758679,Dahlia,Medium,Female,Adult,Black,Siberian Husky
69758680,Butternut #13588,Medium,Male,Young,Brindle,Vizsla
69758691,Daisy,Medium,Female,Baby,White,Pointer
69758701,Cara,Medium,Female,Young,Golden,Bull Terrier
69758703,Biscuit,Medium,Female,Baby,Yellow,Golden Retriever
69758706,Mattie,Small,Female,Senior,White,Chihuahua
69758717,Starby,Small,Female,Adult,Yellow,Chihuahua
69758720,Starby,Small,Female,Adult,Yellow,Chihuahua
69758721,Starby,Small,Female,Adult,Yellow,Chihuahua
69758722,Starby,Small,Female,Adult,Yellow,Chihuahua
69758723,Bailey,Medium,Female,Young,Gray,Bull Terrier
69758727,Starby,Small,Female,Adult,Yellow,Chihuahua
69758729,Starby,Small,Female,Adult,Yellow,Chihuahua
69758731,Starby,Small,Female,Adult,Yellow,Chihuahua
69758784,Marilyn 6353,Medium,Female,Adult,,German Shepherd
69758805,Apaula,Medium,Female,Adult,Black,Australian Shepherd
69758806,Goober,Medium,Male,Adult,Black,Greyhound
69758815,Annabelle,Medium,Female,Young,,Labrador Retriever
69758819,Gizmo,Small,Male,Senior,,Shih Tzu
69758825,Tasha,Medium,Female,Adult,Gray,American Staffordshire Terrier
69758829,Pizza,Medium,Male,Young,Brown,Boxer
69758835,Thunder,Small,Male,Baby,,Pointer
69758837,Bernie,Large,Male,Adult,,Ibizan Hound
69758845,Luna,Large,Female,Young,Black,Labrador Retriever
69758847,Millie,Small,Female,Adult,Black,Labrador Retriever
69758857,Matilda Pink - A Ciri Pup,Large,Female,Baby,,Poodle
69758872,Bamboo,Medium,Male,Adult,Yellow,Ibizan Hound
69758874,Lil Jimmy,Medium,Male,Adult,White,Ibizan Hound
69758882,Dusty,Large,Female,Adult,,German Shepherd
69758906,Chou Chou: 4 lb cutie!,Small,Male,Baby,,Maltese
69758907,Luna,Large,Female,Adult,White,Shiba Inu
69758912,Gibbs,Medium,Male,Baby,Blue Merle,Australian Cattle Dog
69758914,HELGA,Extra Large,Female,Adult,,Mastiff
69758918,GRETEL,Large,Female,Adult,,Bull Terrier
69758919,KODA,Large,Male,Young,,Bull Terrier
69758923,CHASE,Large,Male,Young,,Bull Terrier
69758924,R2-D2,Medium,Male,Adult,,Bull Terrier
69758940,AZALEA,Large,Female,Young,,Bull Terrier
69758944,BUBBA,Large,Male,Young,,Bull Terrier
69758946,SIMON,Medium,Male,Young,,Bull Terrier
69758949,MILES,Large,Male,Young,,Bull Terrier
69758951,MILLIE,Large,Female,Adult,,Labrador Retriever
69758952,MONTANA,Large,Male,Adult,,Bull Terrier
69758953,PATRA,Large,Female,Adult,,Australian Cattle Dog
69758960,DUMPLING,Medium,Female,Young,,Bull Terrier
69758965,TAMMI,Medium,Female,Young,,Bull Terrier
69758984,BUFFY BEIGNET,Small,Female,Young,,Parson Russell Terrier
69758995,GOOSE,Large,Male,Adult,,Bull Terrier
69759002,RIVER,Large,Male,Young,,German Shepherd
69759017,Molly,Small,Female,Young,Tricolor,Beagle
69759019,Mr Wiggles ,Medium,Male,Young,Golden,Dachshund
69759022,GORDON,Large,Male,Young,White,Australian Shepherd
69759023,Lou ,Medium,Female,Young,Apricot,Golden Retriever
69759025,HP Crew : Myrtle,Medium,Female,Baby,Black,German Shepherd
69759027,Jake,Large,Male,Adult,,Labrador Retriever
69759028,Oliver,Large,Male,Adult,,German Shepherd
69759029,Drake,Medium,Male,Adult,Black,Bull Terrier
69759031,Willis,Small,Male,Senior,Brown,Chihuahua
69759032,Naomi,Small,Female,Senior,,Yorkshire Terrier
69759033,Wanda,Small,Female,Senior,Brown,Yorkshire Terrier
69759040,Thor,Medium,Male,Adult,Brown,Bulldog
69759043,Betty Boop,Extra Large,Female,Adult,Black,Great Dane
69759072,Forrest,Large,Male,Baby,Black,Labrador Retriever
69759094,Batman,Large,Male,Baby,,Labrador Retriever
69759095,SHIRLEY ,Medium,Female,Baby,White,Labrador Retriever
69759097,Chip,Large,Male,Baby,Black,Labrador Retriever
69759103,Earl,Large,Male,Baby,Gray,Labrador Retriever
69759116,Cupcake,Large,Female,Baby,Tricolor,Labrador Retriever
69759119,Ginger ,Small,Female,Adult,Red,Dachshund
69759125,Daisy,Medium,Female,Adult,,Labrador Retriever
69759131,Sarah,Large,Female,Baby,Brown,Parson Russell Terrier
69759144,Solitaire,Small,Male,Baby,Brown,Dachshund
69759156,Frida and Grey,Medium,Female,Young,Brown,Bulldog
69759157,LAVERNE ,Medium,Female,Baby,White,Labrador Retriever
69759161,Winnie,Large,Female,Adult,,Bulldog
69759171,Teddy,Small,Male,Baby,,Cocker Spaniel
69759172,Roxie,Medium,Female,Young,,Boxer
69759174,Natalie,Large,Female,Adult,,Anatolian Shepherd Dog
69759176,Nyako,Small,Female,Adult,,Shiba Inu
69759177,Marlie,Large,Female,Adult,,Golden Retriever
69759178,Oscar,Small,Male,Baby,,Cocker Spaniel
69759181,Hank,Large,Male,Adult,,Mastiff
69759182,Toby,Small,Male,Baby,,Cocker Spaniel
69759184,Lady,Medium,Female,Adult,,Soft-Coated Wheaten Terrier
69759186,Poppy,Large,Female,Baby,Tricolor,Labrador Retriever
69759190,Vixen Snuggle Waller,Medium,Female,Baby,Red,Ibizan Hound
69759192,Wylie Snuggles Waller,Medium,Male,Baby,Red,Ibizan Hound
69759193,Mississippi River,Large,Female,Adult,Yellow,Vizsla
69759194,Jarrett Waller,Medium,Male,Adult,Black,Labrador Retriever
69759195,Nash Channelview,Large,Male,Adult,Yellow,German Shepherd
69759197,Ginger Waller,Medium,Female,Adult,Yellow,Labrador Retriever
69759256,Kami,Medium,Male,Baby,,American English Coonhound
69759262,Blessed 51190,Medium,Female,Adult,,Boston Terrier
69759278,Blue,Small,Male,Baby,,Ibizan Hound
69759304,Oakley,Large,Female,Baby,Brindle,Bull Terrier
69759308,MAYA long term friend,Small,Female,Baby,White,Poodle
69759314,Ember,Medium,Female,Adult,Yellow,Shiba Inu
69759315,Khan,Medium,Male,Adult,White,American English Coonhound
69759322,Tucker - Aussie Shepherd!,Medium,Male,Adult,Tricolor,Australian Shepherd
69759341,DOMINIC Y,Medium,Male,Adult,,Bull Terrier
69759342,HAZARD,Medium,Male,Young,,Border Collie
69759346,Mera,Small,Female,Baby,White,Chihuahua
69759351,Blue,Large,Male,Adult,Gray,Bull Terrier
69759359,Loki 2,Medium,Male,Young,White,Parson Russell Terrier
69759407,Renesme,Small,Female,Baby,Tricolor,Chihuahua
69759413,**PAX**,Large,Male,Baby,,Labrador Retriever
69759414,**AERO**,Large,Male,Baby,,Labrador Retriever
69759417,R260205/ Cherry,Medium,Female,Adult,,Australian Shepherd
69759418,R256961/ Bolt,Small,Male,Young,,Australian Shepherd
69759420,Hs260167/ Rebel,Medium,Female,Adult,,Bull Terrier
69759421,Newt,Large,Male,Young,White,Parson Russell Terrier
69759428,Roxie,Medium,Female,Young,Yellow,Canaan Dog
69759434,SNICKER DOODLE ,Large,Male,Adult,Black,Poodle
69759438,Sweet Pea,Medium,Female,Baby,Apricot,Border Terrier
69759439,Patriot,Medium,Male,Adult,,Poodle
69759441,Katy,Medium,Female,Baby,Gray,Bull Terrier
69759458,Netha/Bella,Large,Female,Adult,,Border Collie
69759467,Dolly *NEEDS FOSTER!,Medium,Female,Adult,,Ibizan Hound
69759489,Jethro,Medium,Male,Adult,Brown,Australian Shepherd
69759502,Leela,Large,Female,Adult,Brindle,Plott
69759503,Julie (AKA Junebug),Large,Female,Adult,Yellow,Anatolian Shepherd Dog
69759504,Piper,Large,Female,Adult,Gray,Doberman Pinscher
69759505,Farley,Large,Male,Senior,,Labrador Retriever
69759506,Waylon,Large,Male,Adult,Brindle,Plott
69759507,Rascal,Medium,Male,Adult,White,Bull Terrier
69759508,Turin,Large,Male,Senior,Yellow,Bull Terrier
69759509,Vinny,Large,Male,Adult,Black,American Staffordshire Terrier
69759510,Murphy,Medium,Male,Adult,Yellow,Bull Terrier
69759511,Emma (AKA Emmylou),Large,Female,Senior,Yellow,Anatolian Shepherd Dog
69759512,Milo,Medium,Male,Adult,Yellow,Labrador Retriever
